table_no,no,kabupaten,metric,value
76,14.0,KAB. PASURUAN,positif_l,12.0
76,14.0,KAB. PASURUAN,positif_p,0.0
76,14.0,KAB. PASURUAN,positif_l+p,12
76,14.0,KAB. PASURUAN,pengobatan_standar_l+p,12.0
76,14.0,KAB. PASURUAN,pengobatan_standar_l+p,100
76,14.0,KAB. PASURUAN,meninggal_l,0.0
76,14.0,KAB. PASURUAN,meninggal_p,0.0
76,14.0,KAB. PASURUAN,meninggal_l+p,0
76,15.0,KAB. SIDOARJO,col_2,31
76,15.0,KAB. SIDOARJO,col_3,2193692.0
76,15.0,KAB. SIDOARJO,suspek,79.0
76,15.0,KAB. SIDOARJO,konfirmasi_laboratorium_mikroskopis,26.0
76,15.0,KAB. SIDOARJO,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,53.0
76,15.0,KAB. SIDOARJO,konfirmasi_laboratorium_total,79
76,15.0,KAB. SIDOARJO,konfirmasi_laboratorium_total,100
76,15.0,KAB. SIDOARJO,positif_l,27.0
76,15.0,KAB. SIDOARJO,positif_p,1.0
76,15.0,KAB. SIDOARJO,positif_l+p,28
76,15.0,KAB. SIDOARJO,pengobatan_standar_l+p,28.0
76,15.0,KAB. SIDOARJO,pengobatan_standar_l+p,100
76,15.0,KAB. SIDOARJO,meninggal_l,0.0
76,15.0,KAB. SIDOARJO,meninggal_p,0.0
76,15.0,KAB. SIDOARJO,meninggal_l+p,0
76,16.0,KAB. MOJOKERTO,col_2,27
76,16.0,KAB. MOJOKERTO,col_3,1162696.0
76,16.0,KAB. MOJOKERTO,suspek,299.0
76,16.0,KAB. MOJOKERTO,konfirmasi_laboratorium_mikroskopis,73.0
76,16.0,KAB. MOJOKERTO,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,226.0
76,16.0,KAB. MOJOKERTO,konfirmasi_laboratorium_total,299
76,16.0,KAB. MOJOKERTO,konfirmasi_laboratorium_total,100
76,16.0,KAB. MOJOKERTO,positif_l,61.0
76,16.0,KAB. MOJOKERTO,positif_p,1.0
76,16.0,KAB. MOJOKERTO,positif_l+p,62
76,16.0,KAB. MOJOKERTO,pengobatan_standar_l+p,62.0
76,16.0,KAB. MOJOKERTO,pengobatan_standar_l+p,100
76,16.0,KAB. MOJOKERTO,meninggal_l,0.0
76,16.0,KAB. MOJOKERTO,meninggal_p,0.0
76,16.0,KAB. MOJOKERTO,meninggal_l+p,0
76,17.0,KAB. JOMBANG,col_2,34
76,17.0,KAB. JOMBANG,col_3,1373793.0
76,17.0,KAB. JOMBANG,suspek,51.0
76,17.0,KAB. JOMBANG,konfirmasi_laboratorium_mikroskopis,39.0
76,17.0,KAB. JOMBANG,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,12.0
76,17.0,KAB. JOMBANG,konfirmasi_laboratorium_total,51
76,17.0,KAB. JOMBANG,konfirmasi_laboratorium_total,100
76,17.0,KAB. JOMBANG,positif_l,19.0
76,17.0,KAB. JOMBANG,positif_p,1.0
76,17.0,KAB. JOMBANG,positif_l+p,20
76,17.0,KAB. JOMBANG,pengobatan_standar_l+p,20.0
76,17.0,KAB. JOMBANG,pengobatan_standar_l+p,100
76,17.0,KAB. JOMBANG,meninggal_l,0.0
76,17.0,KAB. JOMBANG,meninggal_p,0.0
76,17.0,KAB. JOMBANG,meninggal_l+p,0
76,18.0,KAB. NGANJUK,col_2,20
76,18.0,KAB. NGANJUK,col_3,1138604.0
76,18.0,KAB. NGANJUK,suspek,12.0
76,18.0,KAB. NGANJUK,konfirmasi_laboratorium_mikroskopis,5.0
76,18.0,KAB. NGANJUK,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,7.0
76,18.0,KAB. NGANJUK,konfirmasi_laboratorium_total,12
76,18.0,KAB. NGANJUK,konfirmasi_laboratorium_total,100
76,18.0,KAB. NGANJUK,positif_l,12.0
76,18.0,KAB. NGANJUK,positif_p,0.0
76,18.0,KAB. NGANJUK,positif_l+p,12
76,18.0,KAB. NGANJUK,pengobatan_standar_l+p,12.0
76,18.0,KAB. NGANJUK,pengobatan_standar_l+p,100
76,18.0,KAB. NGANJUK,meninggal_l,0.0
76,18.0,KAB. NGANJUK,meninggal_p,0.0
76,18.0,KAB. NGANJUK,meninggal_l+p,0
76,19.0,KAB. MADIUN,col_2,26
76,19.0,KAB. MADIUN,col_3,760948.0
76,19.0,KAB. MADIUN,suspek,135.0
76,19.0,KAB. MADIUN,konfirmasi_laboratorium_mikroskopis,85.0
76,19.0,KAB. MADIUN,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,50.0
76,19.0,KAB. MADIUN,konfirmasi_laboratorium_total,135
76,19.0,KAB. MADIUN,konfirmasi_laboratorium_total,100
76,19.0,KAB. MADIUN,positif_l,16.0
76,19.0,KAB. MADIUN,positif_p,3.0
76,19.0,KAB. MADIUN,positif_l+p,19
76,19.0,KAB. MADIUN,pengobatan_standar_l+p,19.0
76,19.0,KAB. MADIUN,pengobatan_standar_l+p,100
76,19.0,KAB. MADIUN,meninggal_l,0.0
76,19.0,KAB. MADIUN,meninggal_p,0.0
76,19.0,KAB. MADIUN,meninggal_l+p,0
76,20.0,KAB. MAGETAN,col_2,22
76,20.0,KAB. MAGETAN,col_3,689209.0
76,20.0,KAB. MAGETAN,suspek,37.0
76,20.0,KAB. MAGETAN,konfirmasi_laboratorium_mikroskopis,9.0
76,20.0,KAB. MAGETAN,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,28.0
76,20.0,KAB. MAGETAN,konfirmasi_laboratorium_total,37
76,20.0,KAB. MAGETAN,konfirmasi_laboratorium_total,100
76,20.0,KAB. MAGETAN,positif_l,9.0
76,20.0,KAB. MAGETAN,positif_p,0.0
76,20.0,KAB. MAGETAN,positif_l+p,9
76,20.0,KAB. MAGETAN,pengobatan_standar_l+p,9.0
76,20.0,KAB. MAGETAN,pengobatan_standar_l+p,100
76,20.0,KAB. MAGETAN,meninggal_l,0.0
76,20.0,KAB. MAGETAN,meninggal_p,0.0
76,20.0,KAB. MAGETAN,meninggal_l+p,0
76,21.0,KAB. NGAWI,col_2,24
76,21.0,KAB. NGAWI,col_3,887172.0
76,21.0,KAB. NGAWI,suspek,3.0
76,21.0,KAB. NGAWI,konfirmasi_laboratorium_mikroskopis,3.0
76,21.0,KAB. NGAWI,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,0.0
76,21.0,KAB. NGAWI,konfirmasi_laboratorium_total,3
76,21.0,KAB. NGAWI,konfirmasi_laboratorium_total,100
76,21.0,KAB. NGAWI,positif_l,2.0
76,21.0,KAB. NGAWI,positif_p,1.0
76,21.0,KAB. NGAWI,positif_l+p,3
76,21.0,KAB. NGAWI,pengobatan_standar_l+p,3.0
76,21.0,KAB. NGAWI,pengobatan_standar_l+p,100
76,21.0,KAB. NGAWI,meninggal_l,0.0
76,21.0,KAB. NGAWI,meninggal_p,0.0
76,21.0,KAB. NGAWI,meninggal_l+p,0
76,22.0,KAB. BOJONEGORO,col_2,35
76,22.0,KAB. BOJONEGORO,col_3,1330516.0
76,22.0,KAB. BOJONEGORO,suspek,78.0
76,22.0,KAB. BOJONEGORO,konfirmasi_laboratorium_mikroskopis,18.0
76,22.0,KAB. BOJONEGORO,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,60.0
76,22.0,KAB. BOJONEGORO,konfirmasi_laboratorium_total,78
76,22.0,KAB. BOJONEGORO,konfirmasi_laboratorium_total,100
76,22.0,KAB. BOJONEGORO,positif_l,11.0
76,22.0,KAB. BOJONEGORO,positif_p,3.0
76,22.0,KAB. BOJONEGORO,positif_l+p,14
76,22.0,KAB. BOJONEGORO,pengobatan_standar_l+p,14.0
76,22.0,KAB. BOJONEGORO,pengobatan_standar_l+p,100
76,22.0,KAB. BOJONEGORO,meninggal_l,0.0
76,22.0,KAB. BOJONEGORO,meninggal_p,0.0
76,22.0,KAB. BOJONEGORO,meninggal_l+p,0
76,23.0,KAB. TUBAN,col_2,33
76,23.0,KAB. TUBAN,col_3,1231374.0
76,23.0,KAB. TUBAN,suspek,104.0
76,23.0,KAB. TUBAN,konfirmasi_laboratorium_mikroskopis,4.0
76,23.0,KAB. TUBAN,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,100.0
76,23.0,KAB. TUBAN,konfirmasi_laboratorium_total,104
76,23.0,KAB. TUBAN,konfirmasi_laboratorium_total,100
76,23.0,KAB. TUBAN,positif_l,4.0
76,23.0,KAB. TUBAN,positif_p,0.0
76,23.0,KAB. TUBAN,positif_l+p,4
76,23.0,KAB. TUBAN,pengobatan_standar_l+p,4.0
76,23.0,KAB. TUBAN,pengobatan_standar_l+p,100
76,23.0,KAB. TUBAN,meninggal_l,0.0
76,23.0,KAB. TUBAN,meninggal_p,0.0
76,23.0,KAB. TUBAN,meninggal_l+p,0
76,24.0,KAB. LAMONGAN,col_2,32
76,24.0,KAB. LAMONGAN,col_3,1386390.0
76,24.0,KAB. LAMONGAN,suspek,57.0
76,24.0,KAB. LAMONGAN,konfirmasi_laboratorium_mikroskopis,29.0
76,24.0,KAB. LAMONGAN,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,28.0
76,24.0,KAB. LAMONGAN,konfirmasi_laboratorium_total,57
76,24.0,KAB. LAMONGAN,konfirmasi_laboratorium_total,100
76,24.0,KAB. LAMONGAN,positif_l,12.0
76,24.0,KAB. LAMONGAN,positif_p,1.0
76,24.0,KAB. LAMONGAN,positif_l+p,13
76,24.0,KAB. LAMONGAN,pengobatan_standar_l+p,13.0
76,24.0,KAB. LAMONGAN,pengobatan_standar_l+p,100
76,24.0,KAB. LAMONGAN,meninggal_l,0.0
76,24.0,KAB. LAMONGAN,meninggal_p,0.0
76,24.0,KAB. LAMONGAN,meninggal_l+p,0
76,25.0,KAB. GRESIK,col_2,32
76,25.0,KAB. GRESIK,col_3,1377287.0
76,25.0,KAB. GRESIK,suspek,102.0
76,25.0,KAB. GRESIK,konfirmasi_laboratorium_mikroskopis,5.0
76,25.0,KAB. GRESIK,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,97.0
76,25.0,KAB. GRESIK,konfirmasi_laboratorium_total,102
76,25.0,KAB. GRESIK,konfirmasi_laboratorium_total,100
76,25.0,KAB. GRESIK,positif_l,3.0
76,25.0,KAB. GRESIK,positif_p,1.0
76,25.0,KAB. GRESIK,positif_l+p,4
76,25.0,KAB. GRESIK,pengobatan_standar_l+p,4.0
76,25.0,KAB. GRESIK,pengobatan_standar_l+p,100
76,25.0,KAB. GRESIK,meninggal_l,0.0
76,25.0,KAB. GRESIK,meninggal_p,0.0
76,25.0,KAB. GRESIK,meninggal_l+p,0
76,26.0,KAB. BANGKALAN,col_2,22
76,26.0,KAB. BANGKALAN,col_3,1112956.0
76,26.0,KAB. BANGKALAN,suspek,3.0
76,26.0,KAB. BANGKALAN,konfirmasi_laboratorium_mikroskopis,2.0
76,26.0,KAB. BANGKALAN,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,1.0
76,26.0,KAB. BANGKALAN,konfirmasi_laboratorium_total,3
76,26.0,KAB. BANGKALAN,konfirmasi_laboratorium_total,100
76,26.0,KAB. BANGKALAN,positif_l,1.0
76,26.0,KAB. BANGKALAN,positif_p,0.0
76,26.0,KAB. BANGKALAN,positif_l+p,1
76,26.0,KAB. BANGKALAN,pengobatan_standar_l+p,0.0
76,26.0,KAB. BANGKALAN,pengobatan_standar_l+p,0
76,26.0,KAB. BANGKALAN,meninggal_l,0.0
76,26.0,KAB. BANGKALAN,meninggal_p,0.0
76,26.0,KAB. BANGKALAN,meninggal_l+p,0
76,27.0,KAB. SAMPANG,col_2,22
76,27.0,KAB. SAMPANG,col_3,1027538.0
76,27.0,KAB. SAMPANG,suspek,0.0
76,27.0,KAB. SAMPANG,konfirmasi_laboratorium_mikroskopis,0.0
76,27.0,KAB. SAMPANG,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,0.0
76,27.0,KAB. SAMPANG,konfirmasi_laboratorium_total,0
76,27.0,KAB. SAMPANG,positif_l,0.0
76,27.0,KAB. SAMPANG,positif_p,0.0
76,27.0,KAB. SAMPANG,positif_l+p,0
76,27.0,KAB. SAMPANG,pengobatan_standar_l+p,0.0
76,27.0,KAB. SAMPANG,meninggal_l,0.0
76,27.0,KAB. SAMPANG,meninggal_p,0.0
76,27.0,KAB. SAMPANG,meninggal_l+p,0
76,28.0,KAB. PAMEKASAN,col_2,21
76,28.0,KAB. PAMEKASAN,col_3,893327.0
76,28.0,KAB. PAMEKASAN,suspek,39.0
76,28.0,KAB. PAMEKASAN,konfirmasi_laboratorium_mikroskopis,13.0
76,28.0,KAB. PAMEKASAN,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,26.0
76,28.0,KAB. PAMEKASAN,konfirmasi_laboratorium_total,39
76,28.0,KAB. PAMEKASAN,konfirmasi_laboratorium_total,100
76,28.0,KAB. PAMEKASAN,positif_l,2.0
76,28.0,KAB. PAMEKASAN,positif_p,1.0
76,28.0,KAB. PAMEKASAN,positif_l+p,3
76,28.0,KAB. PAMEKASAN,pengobatan_standar_l+p,3.0
76,28.0,KAB. PAMEKASAN,pengobatan_standar_l+p,100
76,28.0,KAB. PAMEKASAN,meninggal_l,0.0
76,28.0,KAB. PAMEKASAN,meninggal_p,0.0
76,28.0,KAB. PAMEKASAN,meninggal_l+p,0
76,29.0,KAB. SUMENEP,col_2,31
76,29.0,KAB. SUMENEP,col_3,1159397.0
76,29.0,KAB. SUMENEP,suspek,588.0
76,29.0,KAB. SUMENEP,konfirmasi_laboratorium_mikroskopis,282.0
76,29.0,KAB. SUMENEP,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,306.0
76,29.0,KAB. SUMENEP,konfirmasi_laboratorium_total,588
76,29.0,KAB. SUMENEP,konfirmasi_laboratorium_total,100
76,29.0,KAB. SUMENEP,positif_l,12.0
76,29.0,KAB. SUMENEP,positif_p,15.0
76,29.0,KAB. SUMENEP,positif_l+p,27
76,29.0,KAB. SUMENEP,pengobatan_standar_l+p,5.0
76,29.0,KAB. SUMENEP,pengobatan_standar_l+p,18.51851852
76,29.0,KAB. SUMENEP,meninggal_l,0.0
76,29.0,KAB. SUMENEP,meninggal_p,0.0
76,29.0,KAB. SUMENEP,meninggal_l+p,0
76,30.0,KOTA KEDIRI,col_2,9
76,30.0,KOTA KEDIRI,col_3,301202.0
76,30.0,KOTA KEDIRI,suspek,97.0
76,30.0,KOTA KEDIRI,konfirmasi_laboratorium_mikroskopis,10.0
76,30.0,KOTA KEDIRI,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,87.0
76,30.0,KOTA KEDIRI,konfirmasi_laboratorium_total,97
76,30.0,KOTA KEDIRI,konfirmasi_laboratorium_total,100
76,30.0,KOTA KEDIRI,positif_l,9.0
76,30.0,KOTA KEDIRI,positif_p,3.0
76,30.0,KOTA KEDIRI,positif_l+p,12
76,30.0,KOTA KEDIRI,pengobatan_standar_l+p,12.0
76,30.0,KOTA KEDIRI,pengobatan_standar_l+p,100
76,30.0,KOTA KEDIRI,meninggal_l,0.0
76,30.0,KOTA KEDIRI,meninggal_p,0.0
76,30.0,KOTA KEDIRI,meninggal_l+p,0
76,31.0,KOTA BLITAR,col_2,3
76,31.0,KOTA BLITAR,col_3,156330.0
76,31.0,KOTA BLITAR,suspek,438.0
76,31.0,KOTA BLITAR,konfirmasi_laboratorium_mikroskopis,13.0
76,31.0,KOTA BLITAR,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,425.0
76,31.0,KOTA BLITAR,konfirmasi_laboratorium_total,438
76,31.0,KOTA BLITAR,konfirmasi_laboratorium_total,100
76,31.0,KOTA BLITAR,positif_l,12.0
76,31.0,KOTA BLITAR,positif_p,0.0
76,31.0,KOTA BLITAR,positif_l+p,12
76,31.0,KOTA BLITAR,pengobatan_standar_l+p,11.0
76,31.0,KOTA BLITAR,pengobatan_standar_l+p,91.66666667
76,31.0,KOTA BLITAR,meninggal_l,1.0
76,31.0,KOTA BLITAR,meninggal_p,0.0
76,31.0,KOTA BLITAR,meninggal_l+p,1
76,32.0,KOTA MALANG,col_2,16
76,32.0,KOTA MALANG,col_3,879873.0
76,32.0,KOTA MALANG,suspek,650.0
76,32.0,KOTA MALANG,konfirmasi_laboratorium_mikroskopis,166.0
76,32.0,KOTA MALANG,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,484.0
76,32.0,KOTA MALANG,konfirmasi_laboratorium_total,650
76,32.0,KOTA MALANG,konfirmasi_laboratorium_total,100
76,32.0,KOTA MALANG,positif_l,109.0
76,32.0,KOTA MALANG,positif_p,14.0
76,32.0,KOTA MALANG,positif_l+p,123
76,32.0,KOTA MALANG,pengobatan_standar_l+p,122.0
76,32.0,KOTA MALANG,pengobatan_standar_l+p,99.18699187
76,32.0,KOTA MALANG,meninggal_l,0.0
76,32.0,KOTA MALANG,meninggal_p,0.0
76,32.0,KOTA MALANG,meninggal_l+p,0
76,33.0,KOTA PROBOLINGGO,col_2,6
76,33.0,KOTA PROBOLINGGO,col_3,252085.0
76,33.0,KOTA PROBOLINGGO,suspek,7.0
76,33.0,KOTA PROBOLINGGO,konfirmasi_laboratorium_mikroskopis,7.0
76,33.0,KOTA PROBOLINGGO,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,0.0
76,33.0,KOTA PROBOLINGGO,konfirmasi_laboratorium_total,7
76,33.0,KOTA PROBOLINGGO,konfirmasi_laboratorium_total,100
76,33.0,KOTA PROBOLINGGO,positif_l,6.0
76,33.0,KOTA PROBOLINGGO,positif_p,1.0
76,33.0,KOTA PROBOLINGGO,positif_l+p,7
76,33.0,KOTA PROBOLINGGO,pengobatan_standar_l+p,7.0
76,33.0,KOTA PROBOLINGGO,pengobatan_standar_l+p,100
76,33.0,KOTA PROBOLINGGO,meninggal_l,0.0
76,33.0,KOTA PROBOLINGGO,meninggal_p,0.0
76,33.0,KOTA PROBOLINGGO,meninggal_l+p,0
76,34.0,KOTA PASURUAN,col_2,8
76,34.0,KOTA PASURUAN,col_3,222334.0
76,34.0,KOTA PASURUAN,suspek,39.0
76,34.0,KOTA PASURUAN,konfirmasi_laboratorium_mikroskopis,9.0
76,34.0,KOTA PASURUAN,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,30.0
76,34.0,KOTA PASURUAN,konfirmasi_laboratorium_total,39
76,34.0,KOTA PASURUAN,konfirmasi_laboratorium_total,100
76,34.0,KOTA PASURUAN,positif_l,4.0
76,34.0,KOTA PASURUAN,positif_p,1.0
76,34.0,KOTA PASURUAN,positif_l+p,5
76,34.0,KOTA PASURUAN,pengobatan_standar_l+p,5.0
76,34.0,KOTA PASURUAN,pengobatan_standar_l+p,100
76,34.0,KOTA PASURUAN,meninggal_l,0.0
76,34.0,KOTA PASURUAN,meninggal_p,0.0
76,34.0,KOTA PASURUAN,meninggal_l+p,0
76,35.0,KOTA MOJOKERTO,col_2,6
76,35.0,KOTA MOJOKERTO,col_3,138613.0
76,35.0,KOTA MOJOKERTO,suspek,14.0
76,35.0,KOTA MOJOKERTO,konfirmasi_laboratorium_mikroskopis,3.0
76,35.0,KOTA MOJOKERTO,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,11.0
76,35.0,KOTA MOJOKERTO,konfirmasi_laboratorium_total,14
76,35.0,KOTA MOJOKERTO,konfirmasi_laboratorium_total,100
76,35.0,KOTA MOJOKERTO,positif_l,3.0
76,35.0,KOTA MOJOKERTO,positif_p,0.0
76,35.0,KOTA MOJOKERTO,positif_l+p,3
76,35.0,KOTA MOJOKERTO,pengobatan_standar_l+p,3.0
76,35.0,KOTA MOJOKERTO,pengobatan_standar_l+p,100
76,35.0,KOTA MOJOKERTO,meninggal_l,0.0
76,35.0,KOTA MOJOKERTO,meninggal_p,0.0
76,35.0,KOTA MOJOKERTO,meninggal_l+p,0
76,36.0,KOTA MADIUN,col_2,6
76,36.0,KOTA MADIUN,col_3,203552.0
76,36.0,KOTA MADIUN,suspek,522.0
76,36.0,KOTA MADIUN,konfirmasi_laboratorium_mikroskopis,22.0
76,36.0,KOTA MADIUN,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,500.0
76,36.0,KOTA MADIUN,konfirmasi_laboratorium_total,522
76,36.0,KOTA MADIUN,konfirmasi_laboratorium_total,100
76,36.0,KOTA MADIUN,positif_l,21.0
76,36.0,KOTA MADIUN,positif_p,2.0
76,36.0,KOTA MADIUN,positif_l+p,23
76,36.0,KOTA MADIUN,pengobatan_standar_l+p,23.0
76,36.0,KOTA MADIUN,pengobatan_standar_l+p,100
76,36.0,KOTA MADIUN,meninggal_l,0.0
76,36.0,KOTA MADIUN,meninggal_p,0.0
76,36.0,KOTA MADIUN,meninggal_l+p,0
76,37.0,KOTA SURABAYA,col_2,63
76,37.0,KOTA SURABAYA,col_3,2931611.0
76,37.0,KOTA SURABAYA,suspek,195.0
76,37.0,KOTA SURABAYA,konfirmasi_laboratorium_mikroskopis,80.0
76,37.0,KOTA SURABAYA,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,115.0
76,37.0,KOTA SURABAYA,konfirmasi_laboratorium_total,195
76,37.0,KOTA SURABAYA,konfirmasi_laboratorium_total,100
76,37.0,KOTA SURABAYA,positif_l,110.0
76,37.0,KOTA SURABAYA,positif_p,13.0
76,37.0,KOTA SURABAYA,positif_l+p,123
76,37.0,KOTA SURABAYA,pengobatan_standar_l+p,123.0
76,37.0,KOTA SURABAYA,pengobatan_standar_l+p,100
76,37.0,KOTA SURABAYA,meninggal_l,0.0
76,37.0,KOTA SURABAYA,meninggal_p,0.0
76,37.0,KOTA SURABAYA,meninggal_l+p,0
76,38.0,KOTA BATU,col_2,5
76,38.0,KOTA BATU,col_3,225120.0
76,38.0,KOTA BATU,suspek,335.0
76,38.0,KOTA BATU,konfirmasi_laboratorium_mikroskopis,4.0
76,38.0,KOTA BATU,konfirmasi_laboratorium_rapid_diagnostic_test_rdt,331.0
76,38.0,KOTA BATU,konfirmasi_laboratorium_total,335
76,38.0,KOTA BATU,konfirmasi_laboratorium_total,100
76,38.0,KOTA BATU,positif_l,3.0
76,38.0,KOTA BATU,positif_p,1.0
76,38.0,KOTA BATU,positif_l+p,4
76,38.0,KOTA BATU,pengobatan_standar_l+p,4.0
76,38.0,KOTA BATU,pengobatan_standar_l+p,100
76,38.0,KOTA BATU,meninggal_l,0.0
76,38.0,KOTA BATU,meninggal_p,0.0
76,38.0,KOTA BATU,meninggal_l+p,0
77,1.0,KAB. PACITAN,col_2,24
77,1.0,KAB. PACITAN,kasus_kronis_tahun_sebelumnya_l,1.0
77,1.0,KAB. PACITAN,kasus_kronis_tahun_sebelumnya_p,2.0
77,1.0,KAB. PACITAN,kasus_kronis_tahun_sebelumnya_l+p,3
77,1.0,KAB. PACITAN,kasus_kronis_baru_ditemukan_l,0.0
77,1.0,KAB. PACITAN,kasus_kronis_baru_ditemukan_p,0.0
77,1.0,KAB. PACITAN,kasus_kronis_baru_ditemukan_l+p,0
77,1.0,KAB. PACITAN,kasus_kronis_pindah_l,0.0
77,1.0,KAB. PACITAN,kasus_kronis_pindah_p,0.0
77,1.0,KAB. PACITAN,kasus_kronis_pindah_l+p,0
77,1.0,KAB. PACITAN,kasus_kronis_meninggal_l,0.0
77,1.0,KAB. PACITAN,kasus_kronis_meninggal_p,0.0
77,1.0,KAB. PACITAN,kasus_kronis_meninggal_l+p,0
77,1.0,KAB. PACITAN,jumlah_seluruh_kasus_kronis_l,1
77,1.0,KAB. PACITAN,jumlah_seluruh_kasus_kronis_p,2
77,1.0,KAB. PACITAN,jumlah_seluruh_kasus_kronis_l+p,3
77,2.0,KAB. PONOROGO,col_2,32
77,2.0,KAB. PONOROGO,kasus_kronis_tahun_sebelumnya_l,2.0
77,2.0,KAB. PONOROGO,kasus_kronis_tahun_sebelumnya_p,7.0
77,2.0,KAB. PONOROGO,kasus_kronis_tahun_sebelumnya_l+p,9
77,2.0,KAB. PONOROGO,kasus_kronis_baru_ditemukan_l,0.0
77,2.0,KAB. PONOROGO,kasus_kronis_baru_ditemukan_p,0.0
77,2.0,KAB. PONOROGO,kasus_kronis_baru_ditemukan_l+p,0
77,2.0,KAB. PONOROGO,kasus_kronis_pindah_l,0.0
77,2.0,KAB. PONOROGO,kasus_kronis_pindah_p,0.0
77,2.0,KAB. PONOROGO,kasus_kronis_pindah_l+p,0
77,2.0,KAB. PONOROGO,kasus_kronis_meninggal_l,0.0
77,2.0,KAB. PONOROGO,kasus_kronis_meninggal_p,0.0
77,2.0,KAB. PONOROGO,kasus_kronis_meninggal_l+p,0
77,2.0,KAB. PONOROGO,jumlah_seluruh_kasus_kronis_l,2
77,2.0,KAB. PONOROGO,jumlah_seluruh_kasus_kronis_p,7
77,2.0,KAB. PONOROGO,jumlah_seluruh_kasus_kronis_l+p,9
77,3.0,KAB. TRENGGALEK,col_2,22
77,3.0,KAB. TRENGGALEK,kasus_kronis_tahun_sebelumnya_l,4.0
77,3.0,KAB. TRENGGALEK,kasus_kronis_tahun_sebelumnya_p,3.0
77,3.0,KAB. TRENGGALEK,kasus_kronis_tahun_sebelumnya_l+p,7
77,3.0,KAB. TRENGGALEK,kasus_kronis_baru_ditemukan_l,0.0
77,3.0,KAB. TRENGGALEK,kasus_kronis_baru_ditemukan_p,0.0
77,3.0,KAB. TRENGGALEK,kasus_kronis_baru_ditemukan_l+p,0
77,3.0,KAB. TRENGGALEK,kasus_kronis_pindah_l,0.0
77,3.0,KAB. TRENGGALEK,kasus_kronis_pindah_p,0.0
77,3.0,KAB. TRENGGALEK,kasus_kronis_pindah_l+p,0
77,3.0,KAB. TRENGGALEK,kasus_kronis_meninggal_l,0.0
77,3.0,KAB. TRENGGALEK,kasus_kronis_meninggal_p,0.0
77,3.0,KAB. TRENGGALEK,kasus_kronis_meninggal_l+p,0
77,3.0,KAB. TRENGGALEK,jumlah_seluruh_kasus_kronis_l,4
77,3.0,KAB. TRENGGALEK,jumlah_seluruh_kasus_kronis_p,3
77,3.0,KAB. TRENGGALEK,jumlah_seluruh_kasus_kronis_l+p,7
77,4.0,KAB. TULUNGAGUNG,col_2,32
77,4.0,KAB. TULUNGAGUNG,kasus_kronis_tahun_sebelumnya_l,0.0
77,4.0,KAB. TULUNGAGUNG,kasus_kronis_tahun_sebelumnya_p,0.0
77,4.0,KAB. TULUNGAGUNG,kasus_kronis_tahun_sebelumnya_l+p,0
77,4.0,KAB. TULUNGAGUNG,kasus_kronis_baru_ditemukan_l,0.0
77,4.0,KAB. TULUNGAGUNG,kasus_kronis_baru_ditemukan_p,0.0
77,4.0,KAB. TULUNGAGUNG,kasus_kronis_baru_ditemukan_l+p,0
77,4.0,KAB. TULUNGAGUNG,kasus_kronis_pindah_l,0.0
77,4.0,KAB. TULUNGAGUNG,kasus_kronis_pindah_p,0.0
77,4.0,KAB. TULUNGAGUNG,kasus_kronis_pindah_l+p,0
77,4.0,KAB. TULUNGAGUNG,kasus_kronis_meninggal_l,0.0
77,4.0,KAB. TULUNGAGUNG,kasus_kronis_meninggal_p,0.0
77,4.0,KAB. TULUNGAGUNG,kasus_kronis_meninggal_l+p,0
77,4.0,KAB. TULUNGAGUNG,jumlah_seluruh_kasus_kronis_l,0
77,4.0,KAB. TULUNGAGUNG,jumlah_seluruh_kasus_kronis_p,0
77,4.0,KAB. TULUNGAGUNG,jumlah_seluruh_kasus_kronis_l+p,0
77,5.0,KAB. BLITAR,col_2,25
77,5.0,KAB. BLITAR,kasus_kronis_tahun_sebelumnya_l,4.0
77,5.0,KAB. BLITAR,kasus_kronis_tahun_sebelumnya_p,5.0
77,5.0,KAB. BLITAR,kasus_kronis_tahun_sebelumnya_l+p,9
77,5.0,KAB. BLITAR,kasus_kronis_baru_ditemukan_l,0.0
